page_id,page_title,view_count,protection_level,protection_expiry,page_length,page_id_scrapped,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
32038744,Sean O'Keeffe,7823,unprotected,,4120,32038744,Fewer than 30 watchers,,0,37,30,0,0,7
32047863,Roger Brook,18705,unprotected,,2764,32047863,Fewer than 30 watchers,,0,154,23,0,0,2
32047885,"The Life of Jane Dormer, Duchess of Feria",6912,unprotected,,641,32047885,Fewer than 30 watchers,,0,15,11,0,0,
32073239,Janko NiloviÃ„â€¡,98258,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32089967,"Ekambareswarar Temple, Chettikulam",17009,unprotected,,6202,32089967,Fewer than 30 watchers,,0,96,41,0,0,7
32092217,Anthaxoschema,3248,unprotected,,944,32092217,Fewer than 30 watchers,,0,14,7,0,0,4
32093281,JiÃ…â„¢ÃƒÂ­ HaÃ…Â¡ek,7866,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32102180,Kanpur railway station,15571,unprotected,,2410,32102180,Fewer than 30 watchers,,2,177,40,0,0,13
32103334,Nicolas de Liemaker,4464,unprotected,,1561,32103334,Fewer than 30 watchers,,3,13,21,1,1,9
32117789,Rio skate,5206,unprotected,,1385,32117789,Fewer than 30 watchers,,2,17,14,0,0,4
32130776,Bruce Hyde,5227,unprotected,,196,32130776,Fewer than 30 watchers,,2,28,11,0,0,
32131070,William Godolphin (Royalist),6631,unprotected,,7867,32131070,Fewer than 30 watchers,,1,36,42,0,0,6
32132335,Anne Gascoigne,24158,unprotected,,105,63260519,Fewer than 30 watchers,,0,1,2,0,0,
32146870,2002Ã¢â‚¬â€œ03 Czech Extraliga season,4968,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32160020,Gillmeria armeniaca,5068,unprotected,,1235,32160020,Fewer than 30 watchers,,2,12,20,0,0,5
32160533,2011 Spengler Cup,12419,unprotected,,24853,32160533,Fewer than 30 watchers,,1,41,370,0,0,4
32166111,Eduardo Arancibia,5920,unprotected,,4467,32166111,Fewer than 30 watchers,,0,18,36,0,0,6
32192389,Elmslie School,14565,unprotected,,4756,32192389,Fewer than 30 watchers,,1,104,30,0,0,3
32198482,Tatiana von Metternich-Winneburg,37333,unprotected,,13765,32198482,Fewer than 30 watchers,,5,375,112,2,1,20
32261188,Besides,29658,unprotected,,407,32261188,Fewer than 30 watchers,,3,92,5,0,0,
32262275,Metazuphium,2871,unprotected,,869,32262275,Fewer than 30 watchers,,0,8,7,0,0,4
32262838,Lomakka language,7807,unprotected,,634,32262838,Fewer than 30 watchers,,4,26,20,0,0,2
32264948,Atco Lake,9157,unprotected,,3524,32264948,Fewer than 30 watchers,,0,38,27,0,0,5
32266463,2011Ã¢â‚¬â€œ12 Carlisle United F.C. season,15505,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32289827,The Gravy Train,56091,unprotected,,3424,32289827,Fewer than 30 watchers,,0,585,40,0,0,2
32291785,Quiet Birdmen,138920,unprotected,,20051,32291785,Fewer than 30 watchers,,5,1676,246,0,0,6
32292908,XHRIG-TV,2040,unprotected,,22,32292908,Fewer than 30 watchers,,0,0,10,0,0,
32305446,1996 All-Ireland Minor Hurling Championship,5307,unprotected,,11710,32305446,Fewer than 30 watchers,,1,67,23,0,0,
32309785,Mount Hanang,17851,unprotected,,2981,32309785,Fewer than 30 watchers,,2,174,23,0,0,3
32346296,Odail Todd,8313,unprotected,,6019,32346296,Fewer than 30 watchers,,2,90,38,0,0,7
32349073,Hatula,7725,unprotected,,4117,32349073,Fewer than 30 watchers,,0,37,32,0,0,5
32370723,Adelaide of Rheinfelden,30160,unprotected,,4030,32370723,Fewer than 30 watchers,,2,306,44,0,0,5
32384058,Diodorus (genus),9186,unprotected,,80,56230606,Fewer than 30 watchers,,0,70,2,0,0,3
32400689,MielihyvÃƒÂ¤ÃƒÂ¤,5649,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32420570,Berestivka,3798,unprotected,,747,32420570,Fewer than 30 watchers,,1,1,17,0,0,6
32433986,"Texas gubernatorial election, 1982",42362,unprotected,,64,59313888,Fewer than 30 watchers,,0,1,1,0,0,
32452041,Albert says... The Nature Knows Best,8680,unprotected,,63,54664314,Fewer than 30 watchers,,0,11,1,0,0,
32456622,Die Hochzeit von LÃƒÂ¤nneken,4714,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32463408,Otto Wallburg,23463,unprotected,,8404,32463408,Fewer than 30 watchers,,1,127,144,0,0,12
32465994,2004Ã¢â‚¬â€œ05 Asia League Ice Hockey season,5045,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32466772,White Sugar (album),27332,unprotected,,1653,32466772,Fewer than 30 watchers,,0,221,12,0,0,8
32473345,Jean-Pierre Ducasse,5114,unprotected,,3189,32473345,Fewer than 30 watchers,,0,27,21,0,0,8
32474338,Snarford,8481,unprotected,,3959,32474338,Fewer than 30 watchers,,0,32,26,0,0,8
32488651,Weiming Subdistrict,3398,unprotected,,2829,32488651,Fewer than 30 watchers,,0,8,8,0,0,9
32525399,Solar backpack,85058,unprotected,,5552,32525399,Fewer than 30 watchers,,0,305,71,0,0,
32529040,Lament (film),8381,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32535835,VCU Rams men's tennis,13769,unprotected,,3754,32535835,Fewer than 30 watchers,,1,28,36,0,0,
32549745,Asa P. Robinson,5640,unprotected,,3939,32549745,Fewer than 30 watchers,,0,34,31,0,0,6
32556189,2006 Dubai Tennis Championships Ã¢â‚¬â€œ Men's Singles,10144,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32556450,Stress Is Three,14676,unprotected,,3134,32556450,Fewer than 30 watchers,,1,56,21,0,0,3
32558031,Delta Special School District,5587,unprotected,,4278,32558031,Fewer than 30 watchers,,0,24,25,0,0,4
32562504,List of Brisbane Bears captains,7207,unprotected,,774,32562504,Fewer than 30 watchers,,0,54,15,0,0,5
32564100,Jabiru 1600,9522,unprotected,,4151,32564100,Fewer than 30 watchers,,0,45,23,0,0,
32575059,Mark Roberts (TV producer),74960,unprotected,,5370,32575059,Fewer than 30 watchers,,1,891,60,0,0,4
32595136,Takfir wal-Hijra,108783,unprotected,,15115,32595136,31,3,22,1061,159,1,1,9
32602140,Satchwell v President of the Republic of South Africa,10455,unprotected,,4159,32602140,Fewer than 30 watchers,,5,33,15,0,0,3
32604365,Christa Beran,15466,unprotected,,2422,32604365,Fewer than 30 watchers,,0,147,46,0,0,
32623108,Agapito Lozada,7117,unprotected,,1964,32623108,Fewer than 30 watchers,,0,28,38,0,0,6
32626598,MÃ„Æ’tiÃˆâ„¢eÃˆâ„¢ti,1136,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32628980,"Mahiwa, Tanzania",5419,unprotected,,321,32628980,Fewer than 30 watchers,,0,24,8,0,0,4
32633327,Current Medicinal Chemistry,28388,unprotected,,4382,32633327,Fewer than 30 watchers,,3,162,41,0,0,5
32635628,Zsolt HorvÃƒÂ¡th (footballer),11401,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32644416,JahaÃ„Âi magle,23099,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32646297,Jeffrey R. Di Leo,6639,unprotected,,7209,32646297,Fewer than 30 watchers,,1,21,45,0,0,13
32647868,Tiyo Subregion,4210,unprotected,,3096,32647868,Fewer than 30 watchers,,3,7,40,0,0,9
32650738,Edward C. Boyle,6474,unprotected,,1592,32650738,Fewer than 30 watchers,,0,14,28,0,0,
32694053,1988 Central American and Caribbean Junior Championships in Athletics,9227,unprotected,,20326,32694053,Fewer than 30 watchers,,0,64,35,1,1,
32707798,Night Hawk (lacrosse),4344,unprotected,,1353,32707798,Fewer than 30 watchers,,0,21,23,0,0,6
32709384,Evgeny Palenga,5585,unprotected,,1240,32709384,Fewer than 30 watchers,,0,13,9,0,0,3
32711048,Alexei Romanenko,6213,unprotected,,2822,32711048,Fewer than 30 watchers,,0,19,11,0,0,
32714938,Qalandarabad,9142,unprotected,,1922,32714938,Fewer than 30 watchers,,0,13,20,1,1,6
32715276,Organization of United States Air Force Units in the Gulf War,62251,unprotected,,39751,32715276,Fewer than 30 watchers,,3,536,218,0,0,6
32722055,Asylum Down,11698,unprotected,,5377,32722055,Fewer than 30 watchers,,0,95,14,0,0,6
32724194,Purple crocodile,41599,unprotected,,2271,32724194,Fewer than 30 watchers,,0,307,30,0,0,3
32744152,Johannes Zwick,9740,unprotected,,1608,32744152,Fewer than 30 watchers,,1,39,30,0,0,15
32751940,Mormogystia proleuca,3749,unprotected,,1476,32751940,Fewer than 30 watchers,,1,4,18,0,0,5
32773867,Little Scout,6565,unprotected,,5921,32773867,Fewer than 30 watchers,,1,13,69,0,0,9
32774455,William Fremantle,1538,unprotected,,315,32774455,Fewer than 30 watchers,,3,2,6,0,0,
32774781,2011 University of Miami athletics scandal,118586,unprotected,,22057,32774781,Fewer than 30 watchers,,2,807,143,1,1,2
32776712,Pyroderces tethysella,2728,unprotected,,1222,32776712,Fewer than 30 watchers,,0,4,14,0,0,5
32797624,Buddleja sessiliflora,8224,unprotected,,3566,32797624,Fewer than 30 watchers,,1,48,31,0,0,6
32821422,NiccolÃƒÂ² Galli,3151,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32827933,Jerangle,10387,unprotected,,2873,32827933,Fewer than 30 watchers,,1,54,20,0,0,12
32829905,SCIA,5273,unprotected,,240,32829905,Fewer than 30 watchers,,1,37,5,0,0,
32866934,Shisheh Garan,3746,unprotected,,1837,32866934,Fewer than 30 watchers,,0,5,13,0,0,5
32871735,Giorgio Mangiamele,12304,unprotected,,9467,32871735,Fewer than 30 watchers,,0,65,47,0,0,7
32876163,"Christopher II, Margrave of Baden-Rodemachern",21215,unprotected,,5945,32876163,Fewer than 30 watchers,,0,266,25,0,0,5
32893939,John Clendenin,13067,unprotected,,5159,32893939,Fewer than 30 watchers,,3,30,48,0,0,5
32897716,Tc (Linux),75508,unprotected,,2217,32897716,Fewer than 30 watchers,,2,521,76,0,0,6
32925181,Estadio El Segalar,3069,unprotected,,1503,32925181,Fewer than 30 watchers,,0,4,18,0,0,4
32934091,Bojan PetriÃ„â€¡,7194,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
32943900,Breaking the News,8615,unprotected,,4558,32943900,Fewer than 30 watchers,,1,21,46,0,0,10
32948474,Kawada Koichiro,7723,unprotected,,2585,32948474,Fewer than 30 watchers,,3,22,19,0,0,2
32969109,"National Register of Historic Places listings in Alexander County, North Carolina",12544,unprotected,,1817,32969109,Fewer than 30 watchers,,1,17,19,0,0,3
32977542,Governorship of Rick Perry,54931,unprotected,,84776,32977542,Fewer than 30 watchers,,1,276,120,0,0,12
32978559,Lick Ya Down,12243,unprotected,,3072,32978559,Fewer than 30 watchers,,0,69,105,0,0,8
32983297,Clerk of the Weather,5801,unprotected,,2504,32983297,Fewer than 30 watchers,,1,166,13,0,0,3
32987765,"Ban Pao, Lampang",5509,unprotected,,1860,32987765,Fewer than 30 watchers,,0,11,8,0,0,11
33001388,Rad Sladkovsky,3889,unprotected,,2338,33001388,Fewer than 30 watchers,,0,30,20,0,0,4
33002187,Kellie Wells (athlete),69661,unprotected,,5118,33002187,Fewer than 30 watchers,,0,1103,85,2,1,4
33004268,Live sharksucker,93719,unprotected,,7593,33004268,Fewer than 30 watchers,,1,1532,72,0,0,7
33021242,John Donaldson (painter),6130,unprotected,,1177,33021242,Fewer than 30 watchers,,0,15,13,0,0,10
33033798,Matzleinsdorf Protestant Cemetery,9669,unprotected,,5341,33033798,Fewer than 30 watchers,,0,69,34,0,0,4
33039029,Colac Football Club,15016,unprotected,,3847,33039029,Fewer than 30 watchers,,0,123,41,0,0,4
33058580,John Hall Kelly,4428,unprotected,,3452,33058580,Fewer than 30 watchers,,0,9,14,0,0,4
33058837,"Rich Mountain (Watauga County, North Carolina)",9714,unprotected,,2504,33058837,Fewer than 30 watchers,,1,52,19,0,0,3
33065456,Ida A. Bengtson,19394,unprotected,,9831,33065456,Fewer than 30 watchers,,0,130,88,0,0,8
33083934,Yang Bang-ean,34787,unprotected,,7899,33083934,Fewer than 30 watchers,,1,877,116,0,0,25
33088127,WWEI,27955,unprotected,,8815,33088127,Fewer than 30 watchers,,0,146,53,0,0,3
33096362,"Hurffville, New Jersey",7485,unprotected,,3601,33096362,Fewer than 30 watchers,,0,31,23,0,0,7
33104725,Boulendor,6698,unprotected,,2317,33104725,Fewer than 30 watchers,,0,18,12,0,0,5
33125464,Davis Brody Bond,45175,unprotected,,9015,33125464,Fewer than 30 watchers,,3,291,108,0,0,7
33129029,Athletics at the 2006 Commonwealth Games Ã¢â‚¬â€œ Women's 4 Ãƒâ€” 100 metres relay,4108,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33137010,Die Sendung mit dem Elefanten,10992,unprotected,,1613,33137010,Fewer than 30 watchers,,0,69,34,0,0,4
33139438,"Kelly, Cornwall",5617,unprotected,,732,33139438,Fewer than 30 watchers,,0,17,10,0,0,3
33142437,Martorell (disambiguation),2159,unprotected,,315,33142437,Fewer than 30 watchers,,0,5,7,0,0,
33191672,Barambu language,9862,unprotected,,679,33191672,Fewer than 30 watchers,,3,47,24,0,0,4
33196979,Castle of Faria,12183,unprotected,,11361,33196979,Fewer than 30 watchers,,1,88,36,0,0,3
33205655,Ambrysus amargosus,5156,unprotected,,2390,33205655,Fewer than 30 watchers,,1,24,11,0,0,4
33206040,Hylarana spinulosa,6860,unprotected,,80,62870518,Fewer than 30 watchers,,0,0,1,0,0,
33207729,Tajh Boyd,749273,unprotected,,14526,33207729,Fewer than 30 watchers,,1,2663,529,0,0,9
33208899,Nicolaes Molenaer,9502,unprotected,,1701,33208899,Fewer than 30 watchers,,1,39,22,0,0,9
33213036,Four Bandits,28370,unprotected,,2034,33213036,Fewer than 30 watchers,,2,263,31,0,0,
33218691,"TaÃ…Å¸lÃ„Â±ca, Kahta",3390,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33218723,"Ziyaret, Kahta",6170,unprotected,,2258,33218723,Fewer than 30 watchers,,0,14,21,0,0,7
33219026,"AltÃ„Â±ntaÃ…Å¸, Ãƒâ€¡elikhan",3244,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33226559,Kim Dae-jin,2578,unprotected,,159,33226559,Fewer than 30 watchers,,4,1,8,0,0,
33243299,Pig (2011 film),30229,unprotected,,10369,33243299,Fewer than 30 watchers,,1,758,48,0,0,3
33250879,Bouchot,6340,unprotected,,4430,33250879,Fewer than 30 watchers,,0,22,46,0,0,3
33258444,Fiore e Tinelli,9777,unprotected,,835,33258444,Fewer than 30 watchers,,0,32,14,0,0,6
33263117,Linden Hall Historic District,5968,unprotected,,5996,33263117,Fewer than 30 watchers,,0,22,34,0,0,4
33263353,Brunflo FK,7884,unprotected,,9326,33263353,Fewer than 30 watchers,,0,24,36,0,0,7
33264850,Iraqi University,45613,unprotected,,3004,33264850,Fewer than 30 watchers,,1,262,88,0,0,5
33265566,George Bockelberg,3617,unprotected,,1435,33265566,Fewer than 30 watchers,,2,8,20,0,0,7
33268311,Massa Candida,6328,unprotected,,706,33268311,Fewer than 30 watchers,,1,186,17,0,0,3
33301481,Transmission curve,15255,unprotected,,3218,33301481,Fewer than 30 watchers,,1,65,30,0,0,8
33304314,Polymer Library,8670,unprotected,,2193,33304314,Fewer than 30 watchers,,5,11,25,0,0,
33306875,Thomas Gurney,3172,unprotected,,261,33306875,Fewer than 30 watchers,,2,14,7,0,0,
33309965,Anthony Serka,3625,unprotected,,2322,33309965,Fewer than 30 watchers,,3,7,38,0,0,
33312179,Depressaria chaerophylli,4769,unprotected,,3074,33312179,Fewer than 30 watchers,,1,22,48,0,0,7
33313316,Friends of Herculaneum Society,13161,unprotected,,5117,33313316,Fewer than 30 watchers,,1,65,55,0,0,
33313977,Double Denim Records,14650,unprotected,,2059,33313977,Fewer than 30 watchers,,1,54,25,0,0,6
33318607,Skate Australia,11155,unprotected,,3574,33318607,Fewer than 30 watchers,,0,33,36,0,0,3
33320243,Alcimachus of Apollonia,8093,unprotected,,4422,33320243,Fewer than 30 watchers,,0,48,16,0,0,
33325761,Charles H. Heyl,5887,unprotected,,2580,33325761,30,There may or may not be a watching user visiting recent edits,1,11,30,0,0,2
33325927,Trelassick,3561,unprotected,,448,33325927,Fewer than 30 watchers,,0,8,8,0,0,5
33356266,Purificacion Santamarta,5927,unprotected,,5320,33356266,Fewer than 30 watchers,,2,201,17,0,0,5
33368986,Singles Club,49389,unprotected,,48,52597096,Fewer than 30 watchers,,0,42,1,0,0,
33378172,OntoUML,23772,unprotected,,3917,33378172,Fewer than 30 watchers,,0,191,55,0,0,
33386220,William Call (disambiguation),1832,unprotected,,259,33386220,Fewer than 30 watchers,,3,1,4,0,0,
33391080,Ye'kuana language,22300,unprotected,,25704,33391080,Fewer than 30 watchers,,15,218,70,2,2,13
33401717,All We Are Saying,27145,unprotected,,4192,33401717,Fewer than 30 watchers,,0,199,39,0,0,5
33422873,Shigeki Yano,5923,unprotected,,1627,33422873,Fewer than 30 watchers,,0,8,12,0,0,6
33431636,University of Toledo,538725,unprotected,,32151,33431636,45,2,14,9330,423,3,2,19
33445418,Mac Barnett,82165,unprotected,,7614,33445418,Fewer than 30 watchers,,2,599,139,0,0,22
33447490,2011Ã¢â‚¬â€œ12 Prva A liga,6588,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33458052,Byron C. Ostby,4035,unprotected,,2800,33458052,Fewer than 30 watchers,,0,12,23,0,0,3
33461628,Dragodol,4528,unprotected,,3207,33461628,Fewer than 30 watchers,,0,21,19,0,0,8
33461717,VeziÃ„Âevo,4578,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33466351,SeliÃ…Â¡te (Ã…Â½agubica),3244,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33478255,Mohammadyar District,3451,unprotected,,682,33478255,Fewer than 30 watchers,,0,13,8,0,0,4
33481716,Rhode Island Interscholastic League,24319,unprotected,,2773,33481716,Fewer than 30 watchers,,1,69,34,1,1,5
33487558,Kinemathek Bern,4861,unprotected,,2951,33487558,Fewer than 30 watchers,,1,11,23,0,0,4
33492496,Gustav Niessl von Mayendorf,6243,unprotected,,2115,33492496,Fewer than 30 watchers,,1,14,13,0,0,7
33502432,Etruscan vase painting,25217,unprotected,,7902,33502432,Fewer than 30 watchers,,1,137,19,0,0,2
33524821,"Ãƒâ€¡evlik, Mezitli",3701,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33528908,Andrea Zaki,9749,unprotected,,5811,33528908,Fewer than 30 watchers,,3,33,62,0,0,13
33530019,2011Ã¢â‚¬â€œ12 NCAA Division I men's ice hockey season,21912,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33532609,PFF National Men's Club Championship,19689,unprotected,,7428,33532609,Fewer than 30 watchers,,1,107,131,1,1,6
33536737,Ishkhani,20619,unprotected,,10656,33536737,Fewer than 30 watchers,,0,170,136,0,0,9
33548690,Rancho Estelle,5695,unprotected,,2852,33548690,Fewer than 30 watchers,,0,19,18,0,0,7
33551500,Hirer Angti,67584,unprotected,,2283,33551500,Fewer than 30 watchers,,0,635,47,0,0,9
33552016,Ã…Â arÃ…Â«nas Liekis,6684,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33557213,List of Tasmanian Football League attendances,2604,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33557795,Steina (Schwalm),3642,unprotected,,1258,33557795,Fewer than 30 watchers,,0,5,13,0,0,7
33569451,Schwarzbach (Mulde),7422,unprotected,,1436,33569451,Fewer than 30 watchers,,0,40,18,4,3,6
33572507,Reczyca,1686,unprotected,,37,57718523,Fewer than 30 watchers,,0,0,1,0,0,
33576858,Chicago Police Department in popular culture,24448,unprotected,,14152,33576858,Fewer than 30 watchers,,0,173,45,0,0,2
33625091,Omar Cisneros,12784,unprotected,,15275,33625091,Fewer than 30 watchers,,0,182,44,0,0,5
33626482,Alfa Romeo 430,28170,unprotected,,2758,33626482,Fewer than 30 watchers,,1,167,19,0,0,3
33630047,Les Schwab Invitational,12447,unprotected,,8868,33630047,Fewer than 30 watchers,,2,141,147,0,0,4
33648124,Princess Louise of Anhalt-Dessau (1798Ã¢â‚¬â€œ1858),10505,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33652924,Tomislav RuÃ…Â¾iÃ„â€¡,12563,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33655744,Maria van Eicken,8646,unprotected,,2511,33655744,Fewer than 30 watchers,,2,73,33,0,0,4
33656016,1999 DFS Classic,5226,unprotected,,3715,33656016,Fewer than 30 watchers,,0,5,29,0,0,4
33668088,Francisco ElÃƒÂ­as Riquelme,5105,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33680778,Gangyao Subdistrict,4740,unprotected,,4548,33680778,Fewer than 30 watchers,,0,8,15,0,0,11
33680790,Live Disorder,2333,unprotected,,45,33680790,Fewer than 30 watchers,,0,1,17,0,0,2
33685746,Streptocionella,2347,unprotected,,1457,33685746,Fewer than 30 watchers,,0,4,8,0,0,5
33691394,1985Ã¢â‚¬â€œ86 Eredivisie (ice hockey) season,3461,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33706068,Dennis Hale (rugby league),6022,unprotected,,6098,33706068,Fewer than 30 watchers,,0,17,22,0,0,5
33716841,The Goodnight,10927,unprotected,,4739,33716841,Fewer than 30 watchers,,0,31,35,0,0,6
33727383,NataÃ…Â¡a PetroviÃ„â€¡,76490,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33733338,Stedman TS-1 City of Leeds,4885,unprotected,,6786,33733338,Fewer than 30 watchers,,0,4,33,0,0,2
33735201,Peter Holcroft,1389,unprotected,,159,33735201,Fewer than 30 watchers,,0,1,4,0,0,2
33748140,JosÃƒÂ© LladÃƒÂ³ FernÃƒÂ¡ndez-Urrutia,13024,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
33763860,Centrometopia,2763,unprotected,,885,33763860,Fewer than 30 watchers,,0,0,8,0,0,4
33769962,Ian Payne (New Zealand cricketer),4439,unprotected,,834,33769962,Fewer than 30 watchers,,1,9,19,0,0,8
33775301,Monument to Christ the King,13435,unprotected,,8013,33775301,Fewer than 30 watchers,,1,76,35,0,0,5
33776453,Lonely Are the Brave (Maverick Sabre album),31889,unprotected,,15207,33776453,Fewer than 30 watchers,,3,181,79,0,0,9
33780798,"Froomsgate House, Bristol",4835,unprotected,,43,52778686,Fewer than 30 watchers,,0,3,1,0,0,
33793680,The White Wolf,6663,unprotected,,24,33793680,Fewer than 30 watchers,,0,8,21,0,0,
